ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_length
ENSG00000206557	ENST00000383763	ENSE00001498538	4	8704
ENSG00000144642	ENST00000383767	ENSE00001874951	15	8449
ENSG00000206559	ENST00000383768	ENSE00003841787	10	3357
ENSG00000206561	ENST00000383788	ENSE00003459962	17	2960
ENSG00000131370	ENST00000383791	ENSE00001902227	9	3279
ENSG00000154781	ENST00000383794	ENSE00003847614	11	2940
ENSG00000163701	ENST00000383814	ENSE00003674172	16	2679
ENSG00000156983	ENST00000383829	ENSE00001309022	14	4743
ENSG00000144550	ENST00000383832	ENSE00001942755	21	2042
ENSG00000196220	ENST00000383836	ENSE00002117802	22	8923
ENSG00000175182	ENST00000383847	ENSE00001378720	6	2437
ENSG00000135052	ENST00000388712	ENSE00001469186	10	3046
ENSG00000143520	ENST00000388718	ENSE00001503744	3	9124
ENSG00000167103	ENST00000388747	ENSE00001843550	10	2176
ENSG00000112651	ENST00000388752	ENSE00001138070	7	1216
ENSG00000176125	ENST00000388761	ENSE00001503871	1	995
ENSG00000091128	ENST00000388781	ENSE00001025938	34	5861
ENSG00000104450	ENST00000388798	ENSE00000981005	19	3695
ENSG00000136378	ENST00000388820	ENSE00001593573	24	5520
ENSG00000145388	ENST00000388822	ENSE00001226176	11	6642
ENSG00000211445	ENST00000388825	ENSE00001504048	5	1603
ENSG00000111057	ENST00000388835	ENSE00002335324	7	1413
ENSG00000255346	ENST00000388866	ENSE00001825381	16	8405
ENSG00000136011	ENST00000388887	ENSE00002425590	69	8243
ENSG00000166200	ENST00000388901	ENSE00001181399	13	6576
ENSG00000180921	ENST00000388913	ENSE00001373626	5	5632
ENSG00000107165	ENST00000388918	ENSE00001487634	8	2896
ENSG00000186766	ENST00000388920	ENSE00001661838	2	3264
ENSG00000139567	ENST00000388922	ENSE00002243678	10	4177
ENSG00000203872	ENST00000388923	ENSE00001450362	5	1344
ENSG00000172478	ENST00000388934	ENSE00001794003	5	2525
ENSG00000169758	ENST00000388942	ENSE00001881005	11	2372
ENSG00000154237	ENST00000388948	ENSE00002163761	34	15674
ENSG00000144381	ENST00000388968	ENSE00001905363	12	2245
ENSG00000154997	ENST00000388975	ENSE00001370673	10	3752
ENSG00000188266	ENST00000388988	ENSE00003891889	5	4197
ENSG00000188522	ENST00000388995	ENSE00001855506	6	5226
ENSG00000184156	ENST00000388996	ENSE00001327355	15	11583
ENSG00000074356	ENST00000389005	ENSE00002651024	13	12772
ENSG00000196544	ENST00000389017	ENSE00001504684	1	1836
ENSG00000205309	ENST00000389022	ENSE00003846878	5	1581
ENSG00000211455	ENST00000389032	ENSE00001504706	14	4957
ENSG00000137857	ENST00000389037	ENSE00002568239	34	5483
ENSG00000140279	ENST00000389039	ENSE00001886095	34	6361
ENSG00000171094	ENST00000389048	ENSE00001140354	29	6240
ENSG00000183977	ENST00000389050	ENSE00001504765	3	2119
ENSG00000131504	ENST00000389054	ENSE00003517610	28	5735
ENSG00000211456	ENST00000389061	ENSE00001939947	20	3574
ENSG00000172795	ENST00000389063	ENSE00001504831	11	10110
ENSG00000145642	ENST00000389074	ENSE00002085942	3	772
ENSG00000170456	ENST00000389082	ENSE00001270646	21	9506
ENSG00000164197	ENST00000389100	ENSE00001504883	8	4945
ENSG00000155827	ENST00000389120	ENSE00001891221	20	3938
ENSG00000134013	ENST00000389131	ENSE00001299444	14	3721
ENSG00000144395	ENST00000389175	ENSE00002207185	28	3597
ENSG00000156886	ENST00000389202	ENSE00000944417	30	3889
ENSG00000204653	ENST00000389208	ENSE00003575387	7	1069
ENSG00000059145	ENST00000389221	ENSE00000000355	15	5250
ENSG00000079805	ENST00000389253	ENSE00001796741	21	3633
ENSG00000106105	ENST00000389266	ENSE00003596334	17	2437
ENSG00000166450	ENST00000389286	ENSE00001253055	20	12142
ENSG00000105792	ENST00000389297	ENSE00001957311	23	3902
ENSG00000187741	ENST00000389301	ENSE00002216263	43	5452
ENSG00000188176	ENST00000389313	ENSE00001378060	8	2295
ENSG00000121335	ENST00000389362	ENSE00001524753	4	1431
ENSG00000213996	ENST00000389363	ENSE00003484224	10	1518
ENSG00000089169	ENST00000389385	ENSE00003569110	22	4590
ENSG00000075399	ENST00000389386	ENSE00001505707	15	2660
ENSG00000115423	ENST00000389394	ENSE00001532430	77	12752
ENSG00000175267	ENST00000389398	ENSE00002614196	34	4599
ENSG00000155093	ENST00000389418	ENSE00001587211	23	4860
ENSG00000173157	ENST00000389420	ENSE00001522072	39	6358
ENSG00000197046	ENST00000389474	ENSE00003460888	6	2948
ENSG00000168702	ENST00000389484	ENSE00001513461	91	15850
ENSG00000135632	ENST00000389501	ENSE00001302944	13	2554
ENSG00000130559	ENST00000389532	ENSE00001820635	17	8018
ENSG00000136535	ENST00000389554	ENSE00001506191	6	3806
ENSG00000183495	ENST00000389561	ENSE00003747068	53	12289
ENSG00000158220	ENST00000389567	ENSE00002214646	23	5915
ENSG00000187783	ENST00000389583	ENSE00001506285	5	2880
ENSG00000204361	ENST00000389586	ENSE00001506299	6	1868
ENSG00000176153	ENST00000389614	ENSE00002511921	2	922
ENSG00000172986	ENST00000389617	ENSE00001506372	7	3276
ENSG00000080200	ENST00000389622	ENSE00001852506	22	10779
ENSG00000179954	ENST00000389623	ENSE00001506391	14	4977
ENSG00000101680	ENST00000389658	ENSE00001946648	63	9642
ENSG00000146267	ENST00000389677	ENSE00001911139	6	11528
ENSG00000211460	ENST00000389682	ENSE00001506648	6	3302
ENSG00000120699	ENST00000389704	ENSE00003635437	11	1166
ENSG00000070476	ENST00000389709	ENSE00003460430	10	3377
ENSG00000155275	ENST00000389737	ENSE00001492302	11	2874
ENSG00000174948	ENST00000389740	ENSE00001506778	4	5527
ENSG00000166166	ENST00000389749	ENSE00001699304	4	3217
ENSG00000143669	ENST00000389793	ENSE00001509893	53	13466
ENSG00000136141	ENST00000389797	ENSE00001943587	20	5569
ENSG00000161011	ENST00000389805	ENSE00001506956	8	2840
ENSG00000006071	ENST00000389817	ENSE00000000329	39	4921
ENSG00000184350	ENST00000389832	ENSE00001303728	2	4108
ENSG00000103978	ENST00000389834	ENSE00001107533	20	2964
ENSG00000187775	ENST00000389840	ENSE00003648133	81	13725
ENSG00000163945	ENST00000389851	ENSE00001493969	14	4773
ENSG00000015133	ENST00000389857	ENSE00002510377	30	7519
ENSG00000090061	ENST00000389879	ENSE00002528733	11	3524
ENSG00000133983	ENST00000389912	ENSE00001518100	4	1669
ENSG00000152102	ENST00000389915	ENSE00001579690	7	5435
ENSG00000196169	ENST00000389916	ENSE00001555466	20	3629
ENSG00000198231	ENST00000389924	ENSE00003890079	18	3959
ENSG00000171487	ENST00000390649	ENSE00003716144	15	3885
ENSG00000050767	ENST00000390654	ENSE00001508549	29	2899
ENSG00000172116	ENST00000390655	ENSE00001940681	6	4794
ENSG00000176396	ENST00000390658	ENSE00001508568	1	1455
ENSG00000171396	ENST00000390661	ENSE00001508572	1	1100
ENSG00000167393	ENST00000390665	ENSE00001844596	13	2378
ENSG00000212122	ENST00000390666	ENSE00001508579	1	2437
ENSG00000136122	ENST00000390667	ENSE00003895031	12	2760
ENSG00000212124	ENST00000390673	ENSE00001508591	1	1002
ENSG00000256436	ENST00000390675	ENSE00001508593	1	1021
ENSG00000212128	ENST00000390677	ENSE00001508595	1	1637
ENSG00000184351	ENST00000390689	ENSE00001508612	1	662
ENSG00000212658	ENST00000391353	ENSE00001491908	1	1026
ENSG00000196156	ENST00000391356	ENSE00001509138	1	991
ENSG00000212710	ENST00000391403	ENSE00001732514	1	4317
ENSG00000212721	ENST00000391413	ENSE00001509197	1	1193
ENSG00000212724	ENST00000391418	ENSE00001509200	1	875
ENSG00000212725	ENST00000391419	ENSE00001509201	1	776
ENSG00000212747	ENST00000391440	ENSE00001509222	1	2030
ENSG00000212899	ENST00000391586	ENSE00001509365	1	735
ENSG00000212900	ENST00000391587	ENSE00001509366	1	714
ENSG00000212901	ENST00000391588	ENSE00001509367	1	608
ENSG00000187175	ENST00000391617	ENSE00001382580	1	588
ENSG00000212933	ENST00000391618	ENSE00001509396	1	447
ENSG00000212935	ENST00000391620	ENSE00001509398	1	1006
ENSG00000205445	ENST00000391621	ENSE00001509399	1	1149
ENSG00000212938	ENST00000391624	ENSE00001509402	1	636
ENSG00000178935	ENST00000391701	ENSE00001509501	3	2352
ENSG00000239998	ENST00000391738	ENSE00003891467	8	4482
ENSG00000167613	ENST00000391742	ENSE00003752741	10	4875
ENSG00000179820	ENST00000391770	ENSE00001914413	3	3054
ENSG00000104951	ENST00000391826	ENSE00003609041	8	1795
ENSG00000168243	ENST00000391854	ENSE00003848164	4	4897
ENSG00000142541	ENST00000391857	ENSE00001921398	8	1127
ENSG00000177614	ENST00000391860	ENSE00001440853	7	10914
ENSG00000197380	ENST00000391916	ENSE00003540152	4	2939
ENSG00000104884	ENST00000391945	ENSE00002812654	23	4108
ENSG00000104892	ENST00000391946	ENSE00003847492	13	1782
ENSG00000159885	ENST00000391960	ENSE00002444011	4	1614
ENSG00000159166	ENST00000391967	ENSE00001444189	10	2627
ENSG00000168385	ENST00000391971	ENSE00001345072	13	3251
ENSG00000122085	ENST00000391980	ENSE00001510314	4	1587
ENSG00000142330	ENST00000391984	ENSE00003477576	12	2621
ENSG00000116703	ENST00000391997	ENSE00001893085	4	1234
ENSG00000142046	ENST00000392002	ENSE00001386919	4	1080
ENSG00000105323	ENST00000392006	ENSE00003128056	15	3925
ENSG00000130147	ENST00000392011	ENSE00001510416	6	5150
ENSG00000085978	ENST00000392017	ENSE00003842911	18	3298
ENSG00000163283	ENST00000392027	ENSE00001510464	11	2754
ENSG00000105221	ENST00000392038	ENSE00001510510	14	5250
ENSG00000079263	ENST00000392045	ENSE00001174810	27	3244
ENSG00000249861	ENST00000392051	ENSE00003494719	4	605
ENSG00000006659	ENST00000392052	ENSE00003061001	4	599
ENSG00000153820	ENST00000392056	ENSE00001842714	12	6954
ENSG00000144468	ENST00000392062	ENSE00001510565	9	5061
ENSG00000135903	ENST00000392070	ENSE00001911871	9	3359
ENSG00000112592	ENST00000392092	ENSE00003843281	8	1857
ENSG00000135912	ENST00000392102	ENSE00001510708	20	5007
ENSG00000079246	ENST00000392132	ENSE00001800722	21	3379
ENSG00000085511	ENST00000392142	ENSE00003848857	27	5500
ENSG00000181007	ENST00000392161	ENSE00001235663	5	5941
ENSG00000146453	ENST00000392167	ENSE00003850341	19	1815
ENSG00000130340	ENST00000392185	ENSE00001139578	18	4216
ENSG00000011590	ENST00000392197	ENSE00003609801	7	2037
ENSG00000105695	ENST00000392213	ENSE00003849685	11	2357
ENSG00000089327	ENST00000392219	ENSE00001928143	9	878
ENSG00000114942	ENST00000392222	ENSE00003490949	6	808
ENSG00000138439	ENST00000392238	ENSE00001279804	8	5982
ENSG00000178904	ENST00000392250	ENSE00003849485	19	5978
ENSG00000105176	ENST00000392271	ENSE00003684182	11	3460
ENSG00000240344	ENST00000392283	ENSE00001902812	7	1166
ENSG00000128641	ENST00000392318	ENSE00001876494	31	5069
ENSG00000138378	ENST00000392320	ENSE00001372547	24	2560
ENSG00000141580	ENST00000392325	ENSE00001313378	10	2496
ENSG00000151690	ENST00000392328	ENSE00003845907	8	4796
ENSG00000151689	ENST00000392329	ENSE00003892394	7	2044
ENSG00000128699	ENST00000392349	ENSE00001824545	5	2150
ENSG00000051128	ENST00000392351	ENSE00001113523	10	1560
ENSG00000169689	ENST00000392359	ENSE00001903756	5	765
ENSG00000064989	ENST00000392370	ENSE00003847958	15	6112
ENSG00000111450	ENST00000392373	ENSE00002243283	11	3441
ENSG00000161267	ENST00000392379	ENSE00003889211	8	3527
ENSG00000006016	ENST00000392386	ENSE00003516125	9	1741
ENSG00000116539	ENST00000392403	ENSE00001446940	28	12037
ENSG00000130518	ENST00000392413	ENSE00003044345	4	4345
ENSG00000171302	ENST00000392446	ENSE00003845958	5	3287
ENSG00000180611	ENST00000392452	ENSE00001863084	2	3063
ENSG00000152492	ENST00000392455	ENSE00001552245	12	8629
ENSG00000111912	ENST00000392477	ENSE00002498964	16	6264
ENSG00000089157	ENST00000392514	ENSE00002395648	8	1105
ENSG00000184986	ENST00000392519	ENSE00003848824	2	1548
ENSG00000122966	ENST00000392521	ENSE00002205195	48	8736
ENSG00000213145	ENST00000392531	ENSE00003574945	6	672
ENSG00000135090	ENST00000392533	ENSE00001512311	21	4346
ENSG00000128714	ENST00000392539	ENSE00001272192	2	2416
ENSG00000073350	ENST00000392550	ENSE00003671736	26	3553
ENSG00000183828	ENST00000392568	ENSE00001512396	5	854
ENSG00000111335	ENST00000392583	ENSE00001512433	10	4622
ENSG00000112290	ENST00000392589	ENSE00003888760	11	2886
ENSG00000166428	ENST00000392593	ENSE00001102868	11	1905
ENSG00000172794	ENST00000392613	ENSE00001431713	9	2613
ENSG00000186407	ENST00000392619	ENSE00001332588	4	3503
ENSG00000178789	ENST00000392621	ENSE00001512517	4	2295
ENSG00000170412	ENST00000392627	ENSE00003694555	4	1813
ENSG00000203485	ENST00000392634	ENSE00003842221	23	7623
ENSG00000118690	ENST00000392644	ENSE00001913943	18	3734
ENSG00000213160	ENST00000392647	ENSE00001489823	4	4081
ENSG00000069188	ENST00000392650	ENSE00001585714	45	11079
ENSG00000241794	ENST00000392653	ENSE00001821843	2	677
ENSG00000134954	ENST00000392668	ENSE00002194690	10	5139
ENSG00000154265	ENST00000392676	ENSE00002853180	39	8252
ENSG00000115339	ENST00000392701	ENSE00001512818	11	3436
ENSG00000134910	ENST00000392708	ENSE00001512833	18	4501
ENSG00000131323	ENST00000392745	ENSE00000000205	12	7806
ENSG00000136560	ENST00000392749	ENSE00001896167	8	2098
ENSG00000114209	ENST00000392750	ENSE00001939660	9	2133
ENSG00000123636	ENST00000392783	ENSE00001148115	37	8145
ENSG00000138161	ENST00000392790	ENSE00003728879	9	1958
ENSG00000106648	ENST00000392800	ENSE00001837391	9	1663
ENSG00000183160	ENST00000392806	ENSE00001513209	2	2662
ENSG00000144278	ENST00000392825	ENSE00001513279	13	5657
ENSG00000111785	ENST00000392837	ENSE00001688673	10	5048
ENSG00000115947	ENST00000392857	ENSE00001888522	14	6547
ENSG00000111850	ENST00000392863	ENSE00001209204	4	2438
ENSG00000198873	ENST00000392870	ENSE00001448823	16	6798
ENSG00000139372	ENST00000392872	ENSE00001301388	10	3183
ENSG00000111696	ENST00000392876	ENSE00001406207	14	7244
ENSG00000140105	ENST00000392882	ENSE00001314927	11	2639
ENSG00000196405	ENST00000392920	ENSE00002501161	14	1834
ENSG00000139351	ENST00000392924	ENSE00003461795	9	1119
ENSG00000149591	ENST00000392951	ENSE00002184793	5	3786
ENSG00000151572	ENST00000392977	ENSE00003846046	28	4033
ENSG00000165816	ENST00000392982	ENSE00001613715	14	5846
ENSG00000012504	ENST00000392986	ENSE00002394437	11	2739
ENSG00000175066	ENST00000392993	ENSE00003708438	16	9815
ENSG00000123159	ENST00000393033	ENSE00002964196	9	1921
ENSG00000141378	ENST00000393038	ENSE00000000214	2	731
ENSG00000131788	ENST00000393045	ENSE00003583253	14	2902
ENSG00000150776	ENST00000393047	ENSE00001861247	6	3686
ENSG00000123454	ENST00000393056	ENSE00002401412	12	2745
ENSG00000110777	ENST00000393067	ENSE00002175136	5	2875
ENSG00000196136	ENST00000393078	ENSE00003896605	5	1576
ENSG00000166323	ENST00000393084	ENSE00003841720	9	1276
ENSG00000105887	ENST00000393085	ENSE00001514152	4	3782
ENSG00000197249	ENST00000393087	ENSE00001354435	5	3006
ENSG00000166266	ENST00000393094	ENSE00002170640	19	6171
ENSG00000115107	ENST00000393110	ENSE00001385589	6	4259
ENSG00000011143	ENST00000393119	ENSE00001390723	18	2343
ENSG00000175785	ENST00000393140	ENSE00001514275	5	3715
ENSG00000170962	ENST00000393158	ENSE00002157970	7	3838
ENSG00000136695	ENST00000393200	ENSE00003896815	5	2606
ENSG00000134247	ENST00000393203	ENSE00001450113	9	6314
ENSG00000133640	ENST00000393217	ENSE00002161291	27	5414
ENSG00000196358	ENST00000393229	ENSE00003262507	8	4673
ENSG00000106459	ENST00000393232	ENSE00003847230	11	3518
ENSG00000153094	ENST00000393256	ENSE00001924953	4	5098
ENSG00000132004	ENST00000393261	ENSE00001514656	10	1727
ENSG00000175984	ENST00000393274	ENSE00001514682	21	6177
ENSG00000240682	ENST00000393295	ENSE00001864948	11	3612
ENSG00000140961	ENST00000393306	ENSE00001391041	6	1922
ENSG00000188761	ENST00000393316	ENSE00001605144	4	5005
ENSG00000073921	ENST00000393346	ENSE00002144222	20	4134
ENSG00000167080	ENST00000393354	ENSE00002659612	11	8657
ENSG00000135966	ENST00000393359	ENSE00001790968	12	5680
ENSG00000159199	ENST00000393366	ENSE00003624071	5	646
ENSG00000056050	ENST00000393381	ENSE00001653532	8	1216
ENSG00000106278	ENST00000393386	ENSE00001958628	30	8103
ENSG00000144908	ENST00000393434	ENSE00000000212	23	3064
ENSG00000170500	ENST00000393437	ENSE00001515297	12	15096
ENSG00000198336	ENST00000393450	ENSE00001515362	7	855
ENSG00000135951	ENST00000393483	ENSE00001515447	21	3903
ENSG00000071073	ENST00000393487	ENSE00003893009	16	8388
ENSG00000213337	ENST00000393537	ENSE00001515693	4	892
ENSG00000042317	ENST00000393545	ENSE00002490100	12	2000
ENSG00000160211	ENST00000393562	ENSE00001050607	13	2223
ENSG00000157423	ENST00000393567	ENSE00001313157	86	21046
ENSG00000168310	ENST00000393593	ENSE00001515980	9	2257
ENSG00000129355	ENST00000393599	ENSE00000888297	2	1425
ENSG00000071859	ENST00000393600	ENSE00003480769	13	1337
ENSG00000061987	ENST00000393630	ENSE00001358622	35	13263
ENSG00000135250	ENST00000393651	ENSE00001947146	16	3679
ENSG00000008196	ENST00000393655	ENSE00001376604	7	5631
ENSG00000164117	ENST00000393674	ENSE00001081593	6	1980
ENSG00000110195	ENST00000393676	ENSE00002263906	4	930
ENSG00000074317	ENST00000393693	ENSE00001196517	6	1398
ENSG00000137497	ENST00000393695	ENSE00000000036	27	7198
ENSG00000102032	ENST00000393700	ENSE00001853434	11	1334
ENSG00000137496	ENST00000393703	ENSE00003888817	6	1697
ENSG00000267673	ENST00000393708	ENSE00001859965	5	1012
ENSG00000137628	ENST00000393743	ENSE00001015920	38	6015
ENSG00000145920	ENST00000393745	ENSE00002062090	4	4597
ENSG00000184845	ENST00000393752	ENSE00001357078	2	4031
ENSG00000171307	ENST00000393760	ENSE00003893408	12	1977
ENSG00000121578	ENST00000393765	ENSE00001908362	8	2234
ENSG00000144847	ENST00000393775	ENSE00001851354	7	3523
ENSG00000113719	ENST00000393784	ENSE00001946832	10	2903
ENSG00000123329	ENST00000393791	ENSE00001516514	18	2599
ENSG00000168246	ENST00000393792	ENSE00001226299	3	2988
ENSG00000157593	ENST00000393812	ENSE00001829166	4	2022
ENSG00000068120	ENST00000393818	ENSE00002954310	9	2479
ENSG00000206530	ENST00000393845	ENSE00001912682	35	10238
ENSG00000167261	ENST00000393847	ENSE00001516676	11	1728
ENSG00000163541	ENST00000393868	ENSE00001870348	9	1270
ENSG00000213401	ENST00000393869	ENSE00001404637	3	1792
ENSG00000168256	ENST00000393885	ENSE00001809911	4	2453
ENSG00000173786	ENST00000393892	ENSE00002862944	4	5172
ENSG00000115364	ENST00000393909	ENSE00001516881	6	7825
ENSG00000115363	ENST00000393913	ENSE00000846784	4	1828
ENSG00000072571	ENST00000393915	ENSE00001883440	18	3016
ENSG00000133250	ENST00000393927	ENSE00001658196	8	2307
ENSG00000141696	ENST00000393928	ENSE00003482294	8	2352
ENSG00000173801	ENST00000393931	ENSE00001516949	14	3505
ENSG00000022355	ENST00000393943	ENSE00003849180	10	4238
ENSG00000106330	ENST00000393950	ENSE00003847303	5	1154
ENSG00000159713	ENST00000393957	ENSE00001380168	4	1021
ENSG00000145864	ENST00000393959	ENSE00003897126	10	7266
ENSG00000173599	ENST00000393960	ENSE00001517005	23	4305
ENSG00000135637	ENST00000393965	ENSE00001326102	9	4128
ENSG00000197620	ENST00000393985	ENSE00001775850	5	2407
ENSG00000102890	ENST00000393997	ENSE00003896054	20	2486
ENSG00000119636	ENST00000394009	ENSE00001839924	12	3113
ENSG00000213416	ENST00000394014	ENSE00001615097	1	1092
ENSG00000213417	ENST00000394015	ENSE00001517235	1	764
ENSG00000114423	ENST00000394030	ENSE00001755904	19	6749
ENSG00000213424	ENST00000394052	ENSE00001517387	6	2703
ENSG00000065911	ENST00000394053	ENSE00001908688	8	4403
ENSG00000124356	ENST00000394070	ENSE00001200513	10	6746
ENSG00000114391	ENST00000394077	ENSE00001077804	6	560
ENSG00000138468	ENST00000394095	ENSE00001866860	24	4973
ENSG00000008838	ENST00000394128	ENSE00001863766	26	3480
ENSG00000103852	ENST00000394132	ENSE00003694736	14	3872
ENSG00000114021	ENST00000394140	ENSE00001227514	10	7233
ENSG00000156920	ENST00000394143	ENSE00003891309	26	9933
ENSG00000036054	ENST00000394144	ENSE00003642532	19	3697
ENSG00000108342	ENST00000394149	ENSE00000000155	5	1504
ENSG00000197037	ENST00000394152	ENSE00003849931	8	4352
ENSG00000185551	ENST00000394166	ENSE00003843117	3	5287
ENSG00000173575	ENST00000394196	ENSE00001517729	39	9350
ENSG00000170854	ENST00000394198	ENSE00002049422	10	4854
ENSG00000169379	ENST00000394222	ENSE00001727293	10	3971
ENSG00000109390	ENST00000394223	ENSE00001517793	6	696
ENSG00000141741	ENST00000394231	ENSE00003480361	4	1397
ENSG00000184500	ENST00000394236	ENSE00001291870	15	3372
ENSG00000198901	ENST00000394249	ENSE00002500402	15	3072
ENSG00000170439	ENST00000394252	ENSE00001907098	2	1316
ENSG00000187866	ENST00000394264	ENSE00002240002	1	5502
ENSG00000184508	ENST00000394272	ENSE00001695560	4	1856
ENSG00000196975	ENST00000394295	ENSE00001129960	13	2651
ENSG00000067191	ENST00000394303	ENSE00002276694	14	3711
ENSG00000070669	ENST00000394308	ENSE00003845364	13	2385
ENSG00000213462	ENST00000394323	ENSE00001524822	2	3206
ENSG00000134602	ENST00000394334	ENSE00001763940	12	3251
ENSG00000135390	ENST00000394349	ENSE00001823591	5	632
ENSG00000005194	ENST00000394391	ENSE00002609281	9	2021
ENSG00000166813	ENST00000394412	ENSE00001955717	19	4567
ENSG00000159579	ENST00000394420	ENSE00002583964	15	3503
ENSG00000156697	ENST00000394422	ENSE00001027874	15	2507
ENSG00000186867	ENST00000394427	ENSE00003488506	6	2339
ENSG00000068831	ENST00000394432	ENSE00001397825	17	2268
ENSG00000133706	ENST00000394434	ENSE00002505955	32	4760
ENSG00000115484	ENST00000394440	ENSE00001154232	14	2376
ENSG00000125651	ENST00000394456	ENSE00001518517	13	2432
ENSG00000113580	ENST00000394464	ENSE00003846106	9	6778
ENSG00000188175	ENST00000394468	ENSE00003893246	10	2145
ENSG00000162924	ENST00000394479	ENSE00001720705	10	11108
ENSG00000187193	ENST00000394485	ENSE00003650575	3	404
ENSG00000170776	ENST00000394518	ENSE00001390831	37	13327
ENSG00000013561	ENST00000394520	ENSE00001813515	9	4170
ENSG00000163687	ENST00000394549	ENSE00001950107	8	1414
ENSG00000073417	ENST00000394553	ENSE00003584279	22	4036
ENSG00000156222	ENST00000394573	ENSE00003845897	19	2770
ENSG00000081853	ENST00000394576	ENSE00003646729	4	4813
ENSG00000092871	ENST00000394597	ENSE00002730267	7	7210
ENSG00000108700	ENST00000394620	ENSE00001519013	3	862
ENSG00000157214	ENST00000394621	ENSE00001519014	6	6984
ENSG00000176842	ENST00000394636	ENSE00001519064	3	2398
ENSG00000005059	ENST00000394650	ENSE00001866116	8	2230
ENSG00000166971	ENST00000394657	ENSE00001825653	10	2384
ENSG00000180376	ENST00000394672	ENSE00001916898	18	3134
ENSG00000103888	ENST00000394685	ENSE00003850583	30	7353
ENSG00000119737	ENST00000394705	ENSE00001519289	2	2094
ENSG00000145348	ENST00000394708	ENSE00002069717	26	7961
ENSG00000016490	ENST00000394711	ENSE00001384022	14	3004
ENSG00000179841	ENST00000394718	ENSE00001519350	2	6487
ENSG00000196470	ENST00000394725	ENSE00003460222	2	2110
ENSG00000163935	ENST00000394752	ENSE00001812650	21	4553
ENSG00000168772	ENST00000394767	ENSE00001519503	3	5569
ENSG00000101901	ENST00000394780	ENSE00000846436	27	4113
ENSG00000164038	ENST00000394785	ENSE00001519558	12	6351
ENSG00000015479	ENST00000394805	ENSE00001407316	15	5069
ENSG00000185670	ENST00000394807	ENSE00001519645	2	2950
ENSG00000140795	ENST00000394809	ENSE00002603072	13	8033
ENSG00000166317	ENST00000394810	ENSE00003847269	4	4873
ENSG00000167767	ENST00000394815	ENSE00001116720	9	3873
ENSG00000120725	ENST00000394817	ENSE00001830788	10	1889
ENSG00000149503	ENST00000394818	ENSE00001195845	19	4114
ENSG00000123358	ENST00000394825	ENSE00002388825	7	2485
ENSG00000167994	ENST00000394836	ENSE00002178705	10	2325
ENSG00000138814	ENST00000394854	ENSE00001284009	14	4743
ENSG00000188372	ENST00000394857	ENSE00003850385	8	1303
ENSG00000198720	ENST00000394859	ENSE00003666329	15	3550
ENSG00000171150	ENST00000394861	ENSE00001874549	2	4766
ENSG00000140682	ENST00000394863	ENSE00003539791	11	1805
ENSG00000145331	ENST00000394876	ENSE00001519879	8	3547
ENSG00000117906	ENST00000394885	ENSE00001904194	7	6218
ENSG00000094880	ENST00000394886	ENSE00001129803	16	3133
ENSG00000112984	ENST00000394894	ENSE00001293914	19	3095
ENSG00000172955	ENST00000394899	ENSE00001792679	9	2802
ENSG00000169752	ENST00000394907	ENSE00001766554	6	3212
ENSG00000132589	ENST00000394908	ENSE00003845045	11	2668
ENSG00000170631	ENST00000394909	ENSE00002160551	3	2522
ENSG00000197746	ENST00000394936	ENSE00001917960	14	2748
ENSG00000152377	ENST00000394945	ENSE00001520079	11	4824
ENSG00000169375	ENST00000394947	ENSE00001855552	21	6723
ENSG00000167701	ENST00000394955	ENSE00001427932	11	1828
ENSG00000107738	ENST00000394957	ENSE00001185350	7	4714
ENSG00000066117	ENST00000394963	ENSE00001520154	13	3283
ENSG00000217236	ENST00000394967	ENSE00001560331	2	2554
ENSG00000167397	ENST00000394975	ENSE00003579391	3	840
ENSG00000181904	ENST00000394976	ENSE00001865658	2	5083
ENSG00000167173	ENST00000394987	ENSE00003536645	3	4425
ENSG00000145335	ENST00000394991	ENSE00000000274	6	3177
ENSG00000213578	ENST00000395018	ENSE00002588170	3	2002
ENSG00000171700	ENST00000395042	ENSE00003893278	6	1619
ENSG00000164082	ENST00000395052	ENSE00001885366	6	3356
ENSG00000213588	ENST00000395064	ENSE00001865424	2	2715
ENSG00000147206	ENST00000395065	ENSE00001912793	20	1956
ENSG00000178719	ENST00000395068	ENSE00001432342	7	1858
ENSG00000100614	ENST00000395076	ENSE00001818583	6	8231
ENSG00000172772	ENST00000395079	ENSE00001520516	1	1469
ENSG00000118785	ENST00000395080	ENSE00002033275	7	1561
ENSG00000138629	ENST00000395081	ENSE00001110742	11	1409
ENSG00000119508	ENST00000395097	ENSE00001389327	8	5604
ENSG00000137868	ENST00000395105	ENSE00001941786	19	2708
ENSG00000114378	ENST00000395144	ENSE00001914240	4	2031
ENSG00000165215	ENST00000395145	ENSE00001520709	1	1274
ENSG00000100575	ENST00000395159	ENSE00001520754	6	1252
ENSG00000176410	ENST00000395176	ENSE00001520810	1	2536
ENSG00000138639	ENST00000395184	ENSE00001319149	10	4621
ENSG00000197162	ENST00000395216	ENSE00001520941	3	3208
ENSG00000109113	ENST00000395245	ENSE00003791871	10	1741
ENSG00000138311	ENST00000395254	ENSE00003680962	5	3988
ENSG00000183166	ENST00000395275	ENSE00001521165	7	9424
ENSG00000170312	ENST00000395284	ENSE00001461632	8	1889
